Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-01-24 16:00:00-05:00,,,
2024-01-24 05:00:00-05:00,,,
2023-10-18 06:00:00-04:00,,,
2023-07-19 06:00:00-04:00,,,
2023-04-24 06:00:00-04:00,1.14,,
2023-01-26 11:00:00-05:00,1.36,1.37,0.0059
2022-10-20 12:00:00-04:00,1.63,1.53,-0.061900000000000004
2022-07-21 12:00:00-04:00,1.59,1.6,0.0076
2022-04-26 12:00:00-04:00,1.46,1.52,0.041100000000000005
2022-01-27 11:00:00-05:00,1.45,1.51,0.0443
2021-10-21 12:00:00-04:00,1.4,1.53,0.09050000000000001
2021-07-22 12:00:00-04:00,1.05,1.33,0.26670000000000005
