Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-02-21 05:00:00-05:00,,,
2023-11-28 05:00:00-05:00,,,
2023-08-23 06:00:00-04:00,,,
2023-05-31 06:00:00-04:00,1.35,,
2023-02-22 11:00:00-05:00,1.31,1.37,0.04820000000000001
2022-11-29 11:00:00-05:00,1.33,1.48,0.1128
2022-08-24 12:00:00-04:00,1.1,1.2,0.0929
2022-06-01 12:00:00-04:00,1.28,1.42,0.1129
2022-02-23 11:00:00-05:00,1.29,1.44,0.12060000000000001
2021-11-30 11:00:00-05:00,1.21,1.28,0.057
2021-08-25 12:00:00-04:00,0.95,1.15,0.20800000000000002
2021-06-02 12:00:00-04:00,1.12,1.17,0.0446
