Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-03-21 08:00:00-04:00,,,
2023-12-18 08:00:00-05:00,,,
2023-09-20 08:00:00-04:00,,,
2023-06-21 08:00:00-04:00,3.61,,
2023-03-23 03:00:00-04:00,3.69,3.8,0.0309
2022-12-20 02:00:00-05:00,3.61,3.99,0.1059
2022-09-22 03:00:00-04:00,3.2,3.13,-0.023100000000000002
2022-06-23 03:00:00-04:00,3.23,3.76,0.1637
2022-03-24 03:00:00-04:00,2.98,3.27,0.0992
2021-12-21 01:00:00-05:00,3.0,3.25,0.0851
2021-09-28 02:00:00-04:00,2.72,2.63,-0.0345
2021-06-29 03:00:00-04:00,2.75,2.72,-0.0091
