Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-02-21 16:00:00-05:00,,,
2024-02-21 05:00:00-05:00,,,
2023-11-01 06:00:00-04:00,,,
2023-08-02 06:00:00-04:00,,,
2023-05-03 06:00:00-04:00,0.11,,
2023-02-23 11:00:00-05:00,0.21,0.49,1.3113
2022-11-03 12:00:00-04:00,0.15,-0.08,-1.5297999999999998
2022-08-04 12:00:00-04:00,0.22,-0.5,-3.2321
2022-05-05 12:00:00-04:00,0.23,0.4,0.7241
2022-02-23 11:00:00-05:00,0.32,0.42,0.32909999999999995
2021-11-04 12:00:00-04:00,0.24,0.18,-0.2593
2021-08-05 12:00:00-04:00,0.13,-0.37,-3.8244000000000002
