Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-01-24 16:00:00-05:00,,,
2024-01-24 05:00:00-05:00,,,
2023-11-07 05:00:00-05:00,,,
2023-08-01 06:00:00-04:00,,,
2023-04-25 06:00:00-04:00,5.06,,
2023-01-26 11:00:00-05:00,4.18,4.26,0.0191
2022-11-09 11:00:00-05:00,4.12,4.4,0.0687
2022-08-03 12:00:00-04:00,3.98,4.47,0.122
2022-04-27 12:00:00-04:00,3.73,4.68,0.25370000000000004
2022-01-27 11:00:00-05:00,3.36,3.7,0.1005
2021-11-10 11:00:00-05:00,3.13,3.92,0.2528
2021-08-03 12:00:00-04:00,2.76,3.38,0.2242
