Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-01-24 16:00:00-05:00,,,
2024-01-24 05:00:00-05:00,,,
2023-10-25 06:00:00-04:00,,,
2023-07-26 06:00:00-04:00,,,
2023-04-26 06:00:00-04:00,2.99,,
2023-01-26 11:00:00-05:00,1.5,1.3,-0.1316
2022-10-27 12:00:00-04:00,1.67,1.72,0.033
2022-07-28 12:00:00-04:00,1.68,1.7,0.011899999999999999
2022-04-28 12:00:00-04:00,2.74,2.81,0.027000000000000003
2022-01-27 11:00:00-05:00,0.94,0.98,0.0414
2021-10-27 12:00:00-04:00,1.21,1.33,0.0956
2021-07-29 12:00:00-04:00,1.14,1.17,0.0263
