Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-01-25 08:00:00-05:00,,,
2023-10-19 07:00:00-04:00,,,
2023-07-20 08:00:00-04:00,,,
2023-04-20 08:00:00-04:00,2.68,,
2023-04-20 08:00:00-04:00,2.68,,
2023-01-27 02:00:00-05:00,2.23,2.07,-0.0697
2022-10-21 03:00:00-04:00,2.41,2.47,0.024
2022-07-22 03:00:00-04:00,2.41,2.57,0.0655
2022-04-22 03:00:00-04:00,2.44,2.73,0.1198
2022-01-25 02:00:00-05:00,1.87,2.18,0.16760000000000003
2021-10-22 03:00:00-04:00,1.8,2.27,0.2597
2021-07-23 03:00:00-04:00,1.67,2.8,0.6787000000000001
