Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-01-31 07:00:00-05:00,,,
2023-10-30 09:00:00-04:00,,,
2023-07-31 07:00:00-04:00,,,
2023-05-01 09:00:00-04:00,1.72,,
2023-02-02 02:00:00-05:00,0.75,0.8,0.0724
2022-11-01 03:00:00-04:00,0.86,0.96,0.1124
2022-08-02 03:00:00-04:00,0.85,0.91,0.0681
2022-05-02 03:00:00-04:00,1.67,1.79,0.0731
2022-02-03 02:00:00-05:00,0.68,0.71,0.050300000000000004
2021-11-02 03:00:00-04:00,0.79,0.92,0.1631
2021-08-03 03:00:00-04:00,0.79,0.87,0.0985
2021-05-03 03:00:00-04:00,1.47,1.61,0.09300000000000001
