Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-01-29 09:00:00-05:00,,,
2023-10-25 09:00:00-04:00,,,
2023-07-24 08:00:00-04:00,,,
2023-04-26 08:00:00-04:00,2.3,,
2023-01-31 02:00:00-05:00,2.46,2.59,0.055
2022-10-27 03:00:00-04:00,2.58,2.68,0.04
2022-07-26 03:00:00-04:00,2.47,2.55,0.032799999999999996
2022-04-28 03:00:00-04:00,2.17,2.28,0.0517
2022-01-27 02:00:00-05:00,2.34,2.23,-0.0454
2021-10-27 03:00:00-04:00,2.46,2.76,0.12150000000000001
2021-07-28 03:00:00-04:00,2.11,2.37,0.1243
2021-04-29 03:00:00-04:00,1.81,1.92,0.0596
