Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-02-26 16:00:00-05:00,,,
2024-02-26 05:00:00-05:00,,,
2023-11-01 06:00:00-04:00,,,
2023-08-02 06:00:00-04:00,,,
2023-05-03 06:00:00-04:00,0.68,,
2023-02-28 11:00:00-05:00,0.63,0.57,-0.0909
2022-11-03 12:00:00-04:00,0.59,0.6,0.0204
2022-08-04 12:00:00-04:00,0.7,0.51,-0.2693
2022-05-05 12:00:00-04:00,0.61,0.55,-0.09390000000000001
2022-02-24 11:00:00-05:00,0.61,0.6,-0.0099
2021-11-04 13:00:00-04:00,0.67,0.63,-0.058300000000000005
2021-08-05 12:00:00-04:00,0.68,0.75,0.10779999999999999
