Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-01-17 08:00:00-05:00,,,
2023-10-17 08:00:00-04:00,,,
2023-07-18 08:00:00-04:00,,,
2023-04-17 11:00:00-04:00,4.26,,
2023-04-17 08:00:00-04:00,4.26,,
2023-01-19 01:00:00-05:00,4.3,4.29,-0.0016
2022-10-19 02:00:00-04:00,4.04,3.53,-0.1258
2022-07-20 02:00:00-04:00,2.44,1.08,-0.5583
2022-04-20 02:00:00-04:00,2.19,2.62,0.1942
2022-01-20 01:00:00-05:00,2.91,3.37,0.16010000000000002
2021-10-20 02:00:00-04:00,3.5,3.69,0.0543
2021-07-21 02:00:00-04:00,3.62,3.41,-0.0572
