Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-01-03 08:00:00-05:00,,,
2023-10-03 08:00:00-04:00,,,
2023-07-25 08:00:00-04:00,,,
2023-04-06 10:00:00-04:00,0.99,,
2023-04-06 08:00:00-04:00,0.99,,
2023-01-05 03:00:00-05:00,0.74,1.28,0.7227
2022-10-05 04:00:00-04:00,0.49,0.75,0.5182
2022-07-27 04:00:00-04:00,0.51,0.65,0.2795
2022-04-07 04:00:00-04:00,0.44,0.73,0.6629
2022-01-06 03:00:00-05:00,0.32,0.5,0.5479999999999999
2021-10-07 04:00:00-04:00,0.38,0.2,-0.4723
2021-07-27 04:00:00-04:00,0.42,0.44,0.037700000000000004
