Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-03-07 16:00:00-05:00,,,
2024-03-07 05:00:00-05:00,,,
2023-11-29 05:00:00-05:00,,,
2023-08-23 06:00:00-04:00,,,
2023-05-25 16:00:00-04:00,6.76,,
2023-05-25 06:00:00-04:00,6.76,,
2023-03-09 11:00:00-05:00,5.68,6.68,0.17579999999999998
2022-12-01 11:00:00-05:00,4.15,5.34,0.2864
2022-08-25 12:00:00-04:00,5.0,5.7,0.14
2022-05-26 12:00:00-04:00,4.46,6.3,0.41130000000000005
2022-03-10 11:00:00-05:00,4.58,5.41,0.1804
2021-12-02 11:00:00-05:00,2.46,3.94,0.599
