Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-01-24 13:00:00-05:00,,,
2024-01-24 08:00:00-05:00,,,
2023-10-25 13:00:00-04:00,,,
2023-10-25 08:00:00-04:00,,,
2023-07-26 13:00:00-04:00,,,
2023-07-26 08:00:00-04:00,,,
2023-04-26 13:00:00-04:00,0.67,,
2023-04-26 08:00:00-04:00,0.67,,
2023-01-25 03:00:00-05:00,0.75,0.78,0.0414
2022-10-26 04:00:00-04:00,0.75,0.8,0.0681
2022-07-27 04:00:00-04:00,0.68,0.75,0.1095
2022-04-27 04:00:00-04:00,0.61,0.67,0.09300000000000001
