Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-01-17 08:00:00-05:00,,,
2023-10-17 08:00:00-04:00,,,
2023-07-18 08:00:00-04:00,,,
2023-04-25 09:00:00-04:00,1.54,,
2023-04-25 08:00:00-04:00,1.54,,
2023-01-19 02:00:00-05:00,1.8,0.71,-0.6056
2022-10-19 03:00:00-04:00,1.84,1.8,-0.0196
2022-07-20 03:00:00-04:00,1.93,1.86,-0.034300000000000004
2022-04-26 03:00:00-04:00,1.64,1.77,0.07730000000000001
2022-01-20 02:00:00-05:00,1.81,1.91,0.0547
2021-10-20 03:00:00-04:00,1.67,1.8,0.0791
2021-07-21 03:00:00-04:00,1.71,1.72,0.0040999999999999995
