Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-02-07 05:00:00-05:00,,,
2023-11-01 06:00:00-04:00,,,
2023-08-02 06:00:00-04:00,,,
2023-05-10 06:00:00-04:00,2.05,,
2023-02-09 11:00:00-05:00,3.43,3.6,0.049
2022-11-03 12:00:00-04:00,2.88,3.0,0.042
2022-08-04 12:00:00-04:00,1.87,2.07,0.107
2022-05-12 12:00:00-04:00,1.61,1.7,0.0579
2022-02-09 11:00:00-05:00,2.74,2.85,0.0409
2021-11-04 14:00:00-04:00,2.13,2.35,0.1059
2021-08-05 12:00:00-04:00,1.92,2.07,0.0776
2021-05-06 13:00:00-04:00,1.62,1.87,0.1522
