Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-03-21 09:00:00-04:00,,,
2023-12-18 08:00:00-05:00,,,
2023-09-19 09:00:00-04:00,,,
2023-06-27 09:00:00-04:00,1.06,,
2023-03-23 03:00:00-04:00,0.93,0.97,0.048600000000000004
2022-12-20 02:00:00-05:00,1.07,1.1,0.0329
2022-09-21 03:00:00-04:00,1.0,1.11,0.10779999999999999
2022-06-29 03:00:00-04:00,1.01,1.12,0.10890000000000001
2022-03-23 03:00:00-04:00,0.78,0.84,0.0755
2021-12-21 02:00:00-05:00,1.05,0.99,-0.0553
2021-09-22 03:00:00-04:00,0.89,0.99,0.1161
2021-06-30 03:00:00-04:00,0.85,0.91,0.0757
