Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-02-14 07:00:00-05:00,,,
2023-10-25 07:00:00-04:00,,,
2023-07-26 07:00:00-04:00,,,
2023-04-26 08:00:00-04:00,0.77,,
2023-02-16 01:00:00-05:00,0.24,0.26,0.07
2022-10-27 02:00:00-04:00,1.33,1.31,-0.013600000000000001
2022-07-28 02:00:00-04:00,0.84,1.07,0.27530000000000004
2022-04-28 02:00:00-04:00,0.9,0.97,0.0742
2022-02-17 01:00:00-05:00,0.35,0.36,0.0227
2021-11-04 02:00:00-04:00,1.22,1.23,0.008199999999999999
2021-07-29 02:00:00-04:00,0.79,0.84,0.060599999999999994
2021-04-29 02:00:00-04:00,0.83,0.98,0.1765
