Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-02-20 16:00:00-05:00,,,
2024-02-20 05:00:00-05:00,,,
2023-10-31 06:00:00-04:00,,,
2023-08-01 06:00:00-04:00,,,
2023-05-02 06:00:00-04:00,1.07,,
2023-02-22 11:00:00-05:00,1.06,1.07,0.006600000000000001
2022-11-02 12:00:00-04:00,0.93,1.0,0.0776
2022-08-03 12:00:00-04:00,0.89,0.99,0.1099
2022-05-04 12:00:00-04:00,1.03,1.05,0.0174
2022-02-23 11:00:00-05:00,0.99,1.05,0.0563
2021-10-27 12:00:00-04:00,0.89,0.9,0.0158
2021-08-11 12:00:00-04:00,0.95,0.99,0.0454
