Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-02-05 08:00:00-05:00,,,
2023-10-30 08:00:00-04:00,,,
2023-07-31 08:00:00-04:00,,,
2023-05-02 08:00:00-04:00,2.43,,
2023-02-06 01:00:00-05:00,1.94,2.05,0.055099999999999996
2022-11-01 02:00:00-04:00,2.04,2.15,0.053899999999999997
2022-08-02 02:00:00-04:00,1.56,1.56,0.0013000000000000002
2022-05-04 02:00:00-04:00,2.26,2.27,0.0058
2022-02-02 01:00:00-05:00,1.71,1.89,0.1059
2021-11-02 02:00:00-04:00,1.91,2.03,0.0634
2021-07-30 02:00:00-04:00,2.02,2.34,0.1573
2021-05-04 02:00:00-04:00,1.72,2.35,0.36950000000000005
