Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-02-29 05:00:00-05:00,,,
2023-11-27 05:00:00-05:00,,,
2023-08-28 06:00:00-04:00,,,
2023-05-30 06:00:00-04:00,0.48,,
2023-03-02 11:00:00-05:00,0.54,0.63,0.1754
2022-11-29 11:00:00-05:00,0.56,0.57,0.014199999999999999
2022-08-30 12:00:00-04:00,0.48,0.48,
2022-06-01 12:00:00-04:00,0.45,0.44,-0.0265
2022-03-01 11:00:00-05:00,0.46,0.53,0.1497
2021-11-30 11:00:00-05:00,0.48,0.52,0.0766
2021-09-02 12:00:00-04:00,0.42,0.47,0.1085
2021-06-01 12:00:00-04:00,0.42,0.46,0.09519999999999999
