Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-02-05 06:00:00-05:00,,,
2023-10-23 06:00:00-04:00,,,
2023-07-24 08:00:00-04:00,,,
2023-04-25 08:00:00-04:00,2.11,,
2023-04-25 06:00:00-04:00,2.11,,
2023-02-07 01:00:00-05:00,0.85,0.86,0.015300000000000001
2022-10-25 02:00:00-04:00,1.24,1.3,0.0492
2022-07-26 02:00:00-04:00,1.59,1.77,0.11109999999999999
2022-04-26 02:00:00-04:00,1.68,1.83,0.0867
2022-02-08 01:00:00-05:00,0.99,1.01,0.0233
2021-10-26 02:00:00-04:00,1.25,1.26,0.0072
2021-07-27 02:00:00-04:00,1.39,1.25,-0.10070000000000001
