Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-02-07 19:00:00-05:00,,,
2024-02-07 05:00:00-05:00,,,
2023-11-01 06:00:00-04:00,,,
2023-07-31 06:00:00-04:00,,,
2023-04-25 06:00:00-04:00,1.1,,
2023-02-09 11:00:00-05:00,1.2,1.24,0.0342
2022-11-03 12:00:00-04:00,0.96,1.08,0.1273
2022-08-02 12:00:00-04:00,0.86,0.93,0.0827
2022-04-27 12:00:00-04:00,0.88,0.88,0.0034000000000000002
2022-02-01 11:00:00-05:00,1.12,1.11,-0.010700000000000001
2021-11-08 11:00:00-05:00,1.07,1.11,0.0354
2021-07-28 12:00:00-04:00,1.12,1.15,0.025
