Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-02-07 08:00:00-05:00,,,
2023-11-02 09:00:00-04:00,,,
2023-11-02 08:00:00-04:00,,,
2023-08-03 09:00:00-04:00,,,
2023-08-03 08:00:00-04:00,,,
2023-05-04 09:00:00-04:00,0.99,,
2023-05-04 08:00:00-04:00,0.99,,
2023-02-09 03:00:00-05:00,0.84,0.94,0.1137
2022-11-03 04:00:00-04:00,0.98,1.01,0.030600000000000002
2022-08-04 04:00:00-04:00,1.05,1.18,0.12380000000000001
2022-05-05 04:00:00-04:00,0.93,1.1,0.18280000000000002
2022-02-10 03:00:00-05:00,0.79,0.83,0.052000000000000005
