Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-02-06 08:00:00-05:00,,,
2023-11-02 08:00:00-04:00,,,
2023-08-07 08:00:00-04:00,,,
2023-05-03 08:00:00-04:00,1.1,,
2023-02-08 02:00:00-05:00,1.04,1.06,0.0202
2022-11-04 03:00:00-04:00,1.08,1.11,0.0316
2022-08-08 03:00:00-04:00,0.76,0.77,0.013200000000000002
2022-05-05 03:00:00-04:00,1.17,1.18,0.0051
2022-02-11 02:00:00-05:00,0.91,0.9,-0.0099
2021-11-05 03:00:00-04:00,1.06,1.11,0.0452
2021-08-06 03:00:00-04:00,0.77,0.76,-0.0078000000000000005
2021-05-04 03:00:00-04:00,1.08,1.09,0.013999999999999999
