Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-03-12 16:00:00-04:00,,,
2024-03-12 06:00:00-04:00,,,
2023-12-12 16:00:00-05:00,,,
2023-09-19 06:00:00-04:00,,,
2023-06-19 08:00:00-04:00,2.3,,
2023-03-15 11:00:00-04:00,1.55,2.06,0.329
2023-03-14 12:00:00-04:00,1.55,2.06,0.3307
2022-12-15 11:00:00-05:00,4.89,4.55,-0.0695
2022-12-14 12:00:00-05:00,4.89,4.55,-0.0705
2022-09-21 12:00:00-04:00,4.87,5.03,0.032
2022-06-21 02:00:00-04:00,3.96,4.49,0.1344
2022-03-16 12:00:00-04:00,2.6,1.69,-0.34869999999999995
