Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-02-21 19:00:00-05:00,,,
2024-02-21 05:00:00-05:00,,,
2023-11-27 05:00:00-05:00,,,
2023-08-21 06:00:00-04:00,,,
2023-05-22 06:00:00-04:00,8.45,,
2023-02-23 11:00:00-05:00,1.44,2.2,0.5288
2022-11-29 11:00:00-05:00,1.22,1.66,0.35619999999999996
2022-08-23 12:00:00-04:00,0.98,1.1,0.1202
2022-05-24 12:00:00-04:00,7.58,7.65,0.0095
2022-02-24 11:00:00-05:00,1.85,1.55,-0.1631
2021-11-18 11:00:00-05:00,0.97,1.53,0.5725
2021-08-24 12:00:00-04:00,1.59,1.97,0.2374
