Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-02-05 16:00:00-05:00,,,
2024-02-05 05:00:00-05:00,,,
2023-10-23 16:00:00-04:00,,,
2023-07-24 06:00:00-04:00,,,
2023-04-25 16:00:00-04:00,8.86,,
2023-04-25 16:00:00-04:00,8.86,,
2023-02-07 11:00:00-05:00,8.9,8.29,-0.06860000000000001
2022-10-25 12:00:00-04:00,9.21,9.51,0.033
2022-07-26 12:00:00-04:00,9.04,9.3,0.0285
2022-04-26 12:00:00-04:00,5.64,5.7,0.011000000000000001
2022-02-08 11:00:00-05:00,5.26,5.58,0.0604
2021-10-21 12:00:00-04:00,6.32,7.02,0.1106
