Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2023-12-20 08:00:00-05:00,,,
2023-09-27 08:00:00-04:00,,,
2023-06-22 08:00:00-04:00,,,
2023-04-11 09:00:00-04:00,0.25,,
2023-04-11 08:00:00-04:00,0.25,,
2022-12-22 01:00:00-05:00,0.7,0.24,-0.6562
2022-09-29 02:00:00-04:00,1.39,0.79,-0.43170000000000003
2022-06-24 02:00:00-04:00,1.49,1.56,0.0463
2022-04-12 02:00:00-04:00,1.25,0.98,-0.21660000000000001
2021-12-22 01:00:00-05:00,1.44,1.63,0.1304
2021-09-30 02:00:00-04:00,1.9,1.72,-0.0928
2021-06-25 02:00:00-04:00,1.63,2.63,0.6095
