Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-01-23 08:00:00-05:00,,,
2023-10-24 08:00:00-04:00,,,
2023-07-25 08:00:00-04:00,,,
2023-04-25 08:00:00-04:00,4.43,,
2023-01-25 01:00:00-05:00,4.54,4.94,0.08710000000000001
2022-10-26 02:00:00-04:00,4.29,4.54,0.057300000000000004
2022-07-27 02:00:00-04:00,4.38,4.43,0.011200000000000002
2022-04-27 03:00:00-04:00,3.97,4.27,0.0764
2022-01-27 02:00:00-05:00,4.22,4.56,0.0816
2021-10-27 02:00:00-04:00,3.69,4.34,0.17739999999999997
2021-07-28 02:00:00-04:00,2.82,4.61,0.6377
2021-04-28 02:00:00-04:00,2.59,3.19,0.23070000000000002
