Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-01-22 16:00:00-05:00,,,
2023-10-25 16:00:00-04:00,,,
2023-07-19 06:00:00-04:00,,,
2023-04-27 17:00:00-04:00,4.13,,
2023-04-27 16:00:00-04:00,4.13,,
2023-01-24 11:00:00-05:00,3.84,2.82,-0.2658
2022-10-27 12:00:00-04:00,5.04,4.2,-0.167
2022-07-21 12:00:00-04:00,5.09,4.96,-0.0252
2022-04-26 12:00:00-04:00,5.44,5.62,0.0329
2022-01-25 11:00:00-05:00,5.3,5.41,0.0213
2021-10-26 12:00:00-04:00,5.38,6.78,0.2602
2021-07-22 12:00:00-04:00,4.64,7.62,0.6412000000000001
