Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-01-25 08:00:00-05:00,,,
2023-10-26 08:00:00-04:00,,,
2023-07-27 08:00:00-04:00,,,
2023-04-28 08:00:00-04:00,0.71,,
2023-04-28 08:00:00-04:00,0.71,,
2023-01-27 01:00:00-05:00,0.76,0.77,0.0079
2022-10-28 02:00:00-04:00,0.73,0.74,0.010900000000000002
2022-07-29 02:00:00-04:00,0.71,0.72,0.015500000000000002
2022-04-29 02:00:00-04:00,0.74,0.74,-0.0054
2022-01-28 01:00:00-05:00,0.79,0.79,0.0051
2021-10-29 02:00:00-04:00,0.8,0.81,0.0189
2021-07-30 02:00:00-04:00,0.8,0.8,0.0013000000000000002
