Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-02-14 08:00:00-05:00,,,
2023-10-25 08:00:00-04:00,,,
2023-07-26 08:00:00-04:00,,,
2023-04-26 08:00:00-04:00,3.97,,
2023-02-16 02:00:00-05:00,4.1,4.14,0.009000000000000001
2022-10-27 03:00:00-04:00,4.67,4.68,0.0028000000000000004
2022-07-28 03:00:00-04:00,4.7,4.95,0.0534
2022-04-28 02:00:00-04:00,5.98,6.11,0.022400000000000003
2022-02-10 02:00:00-05:00,5.8,6.77,0.16820000000000002
2021-10-28 02:00:00-04:00,4.92,6.82,0.387
2021-07-29 03:00:00-04:00,5.53,6.13,0.10890000000000001
2021-04-29 02:00:00-04:00,7.43,8.79,0.1829
