Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-01-03 08:00:00-05:00,,,
2023-10-04 08:00:00-04:00,,,
2023-06-28 08:00:00-04:00,,,
2023-04-06 10:00:00-04:00,1.82,,
2023-04-06 08:00:00-04:00,1.82,,
2023-01-05 02:00:00-05:00,2.9,2.83,-0.0225
2022-10-06 03:00:00-04:00,2.81,3.17,0.12810000000000002
2022-06-30 03:00:00-04:00,2.51,2.66,0.0589
2022-04-07 03:00:00-04:00,2.1,2.37,0.1264
2022-01-06 02:00:00-05:00,2.76,3.12,0.1292
2021-10-06 03:00:00-04:00,2.77,2.38,-0.1411
2021-06-30 12:00:00-04:00,2.34,2.33,-0.003
