Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-03-07 19:00:00-05:00,,,
2024-03-07 05:00:00-05:00,,,
2023-12-11 19:00:00-05:00,,,
2023-09-11 06:00:00-04:00,,,
2023-06-12 06:00:00-04:00,1.58,,
2023-03-09 11:00:00-05:00,1.2,1.22,0.015
2022-12-12 19:00:00-05:00,1.18,1.21,0.025400000000000002
2022-12-12 11:00:00-05:00,1.18,1.21,0.027200000000000002
2022-09-12 12:00:00-04:00,1.07,1.03,-0.0392
2022-06-13 12:00:00-04:00,1.37,1.54,0.1233
2022-03-10 11:00:00-05:00,1.18,1.13,-0.0391
2021-12-09 11:00:00-05:00,1.11,1.21,0.08810000000000001
