Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-02-12 16:00:00-05:00,,,
2024-02-12 05:00:00-05:00,,,
2023-10-30 06:00:00-04:00,,,
2023-07-31 06:00:00-04:00,,,
2023-05-01 06:00:00-04:00,1.54,,
2023-02-15 11:00:00-05:00,1.75,1.66,-0.0514
2023-02-14 11:00:00-05:00,1.75,1.66,-0.0509
2022-11-01 12:00:00-04:00,2.12,2.18,0.0268
2022-08-01 10:00:00-04:00,2.38,2.59,0.0873
2022-05-02 12:00:00-04:00,1.75,1.88,0.0761
2022-02-15 11:00:00-05:00,1.24,1.39,0.121
2021-11-02 12:00:00-04:00,0.93,1.08,0.165
