Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-02-05 16:00:00-05:00,,,
2024-02-05 05:00:00-05:00,,,
2023-10-24 06:00:00-04:00,,,
2023-07-24 06:00:00-04:00,,,
2023-04-24 06:00:00-04:00,0.11,,
2023-02-07 13:00:00-05:00,0.11,0.13,0.1818
2023-02-06 11:00:00-05:00,0.11,0.13,0.215
2022-10-26 12:00:00-04:00,0.08,0.07,-0.16670000000000001
2022-07-26 12:00:00-04:00,0.07,0.01,-0.8484999999999999
2022-04-26 12:00:00-04:00,0.03,0.04,0.2121
2022-02-08 11:00:00-05:00,0.07,0.37,4.0
2021-10-26 12:00:00-04:00,0.04,0.06,0.7143
