Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-01-24 08:00:00-05:00,,,
2023-10-18 08:00:00-04:00,,,
2023-07-19 08:00:00-04:00,,,
2023-04-19 08:00:00-04:00,1.72,,
2023-01-26 01:00:00-05:00,2.35,2.43,0.0349
2022-10-20 02:00:00-04:00,2.07,2.1,0.013000000000000001
2022-07-21 03:00:00-04:00,3.51,3.53,0.006600000000000001
2022-04-21 02:00:00-04:00,1.42,1.65,0.1661
2022-01-27 01:00:00-05:00,1.85,1.93,0.0432
2021-10-21 03:00:00-04:00,1.66,1.95,0.1761
2021-07-19 03:00:00-04:00,2.96,3.19,0.0792
2021-04-22 02:00:00-04:00,0.97,1.55,0.6062
