Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-02-14 08:00:00-05:00,,,
2023-10-30 08:00:00-04:00,,,
2023-07-31 08:00:00-04:00,,,
2023-05-01 08:00:00-04:00,1.24,,
2023-02-16 01:00:00-05:00,1.21,1.35,0.11480000000000001
2022-11-01 02:00:00-04:00,1.14,1.29,0.1356
2022-08-02 02:00:00-04:00,1.16,1.3,0.1207
2022-05-03 02:00:00-04:00,1.19,1.44,0.2121
2022-02-15 01:00:00-05:00,0.91,1.07,0.1797
2021-11-02 02:00:00-04:00,0.95,1.1,0.1591
2021-08-03 02:00:00-04:00,0.97,1.11,0.142
2021-05-04 02:00:00-04:00,0.84,1.24,0.4744
