Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-02-19 16:00:00-05:00,,,
2024-02-19 05:00:00-05:00,,,
2023-10-30 06:00:00-04:00,,,
2023-07-31 06:00:00-04:00,,,
2023-05-01 06:00:00-04:00,0.46,,
2023-02-20 11:00:00-05:00,0.49,0.55,0.1294
2022-10-31 12:00:00-04:00,0.44,0.49,0.12390000000000001
2022-08-01 12:00:00-04:00,0.37,0.33,-0.1057
2022-05-02 12:00:00-04:00,0.35,0.31,-0.1218
2022-02-21 11:00:00-05:00,0.34,0.39,0.1437
2021-11-01 12:00:00-04:00,0.28,0.34,0.20140000000000002
2021-08-02 12:00:00-04:00,0.28,0.27,-0.0357
