Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-02-28 08:00:00-05:00,,,
2023-11-20 08:00:00-05:00,,,
2023-08-23 08:00:00-04:00,,,
2023-05-24 08:00:00-04:00,1.52,,
2023-03-01 02:00:00-05:00,2.02,2.04,0.011399999999999999
2022-11-22 02:00:00-05:00,1.18,1.2,0.0161
2022-08-25 03:00:00-04:00,1.59,1.6,0.0076
2022-05-26 03:00:00-04:00,2.0,2.37,0.1832
2022-03-02 02:00:00-05:00,1.77,2.01,0.135
2021-11-23 02:00:00-05:00,0.96,0.96,0.0042
2021-08-26 03:00:00-04:00,1.0,1.23,0.2263
2021-05-27 03:00:00-04:00,1.4,1.6,0.1429
