Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-01-18 08:00:00-05:00,,,
2023-10-20 10:00:00-04:00,,,
2023-10-20 08:00:00-04:00,,,
2023-07-21 10:00:00-04:00,,,
2023-07-21 08:00:00-04:00,,,
2023-04-21 10:00:00-04:00,0.68,,
2023-04-21 08:00:00-04:00,0.68,,
2023-01-20 01:00:00-05:00,0.66,0.66,0.0076
2022-10-21 02:00:00-04:00,0.59,0.43,-0.2687
2022-07-22 02:00:00-04:00,0.53,0.59,0.11109999999999999
2022-04-22 02:00:00-04:00,0.47,0.55,0.16030000000000003
2022-01-20 01:00:00-05:00,0.49,0.43,-0.11699999999999999
