Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-01-30 08:00:00-05:00,,,
2023-11-01 08:00:00-04:00,,,
2023-08-01 08:00:00-04:00,,,
2023-05-02 08:00:00-04:00,3.3,,
2023-02-01 01:00:00-05:00,2.64,2.71,0.027700000000000002
2022-11-03 02:00:00-04:00,2.57,2.6,0.0117
2022-08-03 02:00:00-04:00,2.56,2.62,0.021800000000000003
2022-05-04 02:00:00-04:00,2.93,3.22,0.1001
2022-02-02 01:00:00-05:00,2.58,2.58,0.0019
2021-11-04 02:00:00-04:00,2.36,2.39,0.0131
2021-08-04 02:00:00-04:00,2.05,2.16,0.053700000000000005
2021-05-05 02:00:00-04:00,2.48,2.53,0.0206
