Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2023-07-26 08:00:00-04:00,,,
2023-04-26 08:00:00-04:00,0.78,,
2023-01-31 01:00:00-05:00,0.79,0.86,0.09
2022-10-27 03:00:00-04:00,0.69,0.69,-0.0029
2022-07-28 02:00:00-04:00,0.81,0.82,0.0161
2022-04-28 02:00:00-04:00,0.75,0.77,0.0308
2022-01-27 01:00:00-05:00,0.77,0.87,0.1328
2021-10-28 02:00:00-04:00,0.68,0.82,0.2059
2021-07-29 02:00:00-04:00,0.65,0.73,0.1231
2021-04-29 02:00:00-04:00,0.57,0.6,0.0526
2021-01-28 01:00:00-05:00,0.59,0.74,0.265
2020-10-29 02:00:00-04:00,0.52,0.66,0.2766
