Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-02-14 08:00:00-05:00,,,
2023-10-31 08:00:00-04:00,,,
2023-08-01 08:00:00-04:00,,,
2023-04-25 08:00:00-04:00,1.57,,
2023-02-16 01:00:00-05:00,0.51,0.51,0.002
2022-11-02 02:00:00-04:00,2.66,2.84,0.0677
2022-08-03 02:00:00-04:00,1.4,1.78,0.2687
2022-04-27 02:00:00-04:00,1.34,1.32,-0.015700000000000002
2022-02-23 01:00:00-05:00,0.7,0.76,0.0873
2021-11-03 02:00:00-04:00,2.45,2.45,0.0012
2021-08-04 02:00:00-04:00,1.4,1.34,-0.0449
2021-04-28 02:00:00-04:00,1.17,1.47,0.2575
