Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-02-12 05:00:00-05:00,,,
2023-10-23 06:00:00-04:00,,,
2023-07-24 06:00:00-04:00,,,
2023-04-19 06:00:00-04:00,0.63,,
2023-02-14 11:00:00-05:00,0.53,0.5,-0.056600000000000004
2023-02-13 11:00:00-05:00,0.53,0.5,-0.0512
2022-10-25 12:00:00-04:00,0.78,0.79,0.0115
2022-07-26 12:00:00-04:00,0.52,0.53,0.0173
2022-04-21 12:00:00-04:00,0.62,0.6,-0.0244
2022-02-10 11:00:00-05:00,0.52,0.51,-0.0116
2021-10-28 12:00:00-04:00,0.79,0.82,0.0354
2021-07-22 12:00:00-04:00,0.57,0.59,0.0315
