Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-01-30 16:00:00-05:00,,,
2024-01-30 05:00:00-05:00,,,
2023-10-30 06:00:00-04:00,,,
2023-07-25 06:00:00-04:00,,,
2023-04-25 06:00:00-04:00,0.89,,
2023-02-01 11:00:00-05:00,0.91,1.07,0.1771
2023-01-08 16:00:00-05:00,0.91,1.07,0.17579999999999998
2022-10-31 12:00:00-04:00,0.63,0.82,0.312
2022-07-27 12:00:00-04:00,0.71,0.95,0.33799999999999997
2022-04-27 12:00:00-04:00,1.6,2.07,0.297
2022-02-02 11:00:00-05:00,1.28,2.17,0.6912999999999999
2021-11-01 12:00:00-04:00,1.01,1.61,0.5988
