Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-02-12 07:00:00-05:00,,,
2023-10-30 08:00:00-04:00,,,
2023-08-02 07:00:00-04:00,,,
2023-05-01 07:00:00-04:00,0.38,,
2023-02-14 02:00:00-05:00,0.38,0.38,0.0026000000000000003
2022-10-31 03:00:00-04:00,0.36,0.36,0.005600000000000001
2022-08-04 03:00:00-04:00,0.33,0.35,0.0671
2022-05-03 03:00:00-04:00,0.29,0.31,0.057999999999999996
2022-02-02 02:00:00-05:00,0.29,0.3,0.0417
2021-11-04 03:00:00-04:00,0.25,0.27,0.0672
2021-08-04 03:00:00-04:00,0.22,0.22,0.0138
2021-05-06 03:00:00-04:00,0.19,0.22,0.1518
