Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-01-31 08:00:00-05:00,,,
2023-10-25 08:00:00-04:00,,,
2023-07-26 08:00:00-04:00,,,
2023-04-26 08:00:00-04:00,-0.73,,
2023-02-02 01:00:00-05:00,-0.31,-0.1,0.6815000000000001
2022-10-27 02:00:00-04:00,0.7,0.76,0.0795
2022-07-28 02:00:00-04:00,2.12,1.77,-0.1631
2022-04-28 02:00:00-04:00,1.7,2.1,0.23600000000000002
2022-02-01 01:00:00-05:00,2.05,2.43,0.18480000000000002
2021-10-28 02:00:00-04:00,2.47,2.77,0.1201
2021-07-27 02:00:00-04:00,2.9,3.08,0.062400000000000004
2021-04-28 02:00:00-04:00,2.56,3.13,0.2207
