Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-01-30 08:00:00-05:00,,,
2023-10-25 06:00:00-04:00,,,
2023-07-25 08:00:00-04:00,,,
2023-04-25 08:00:00-04:00,1.49,,
2023-02-01 01:00:00-05:00,1.1,1.18,0.0757
2022-10-27 12:00:00-04:00,0.04,0.4,8.090900000000001
2022-07-27 02:00:00-04:00,0.25,-0.09,-1.3659000000000001
2022-04-27 02:00:00-04:00,0.33,0.57,0.7538
2022-02-02 11:00:00-05:00,0.15,0.34,1.2368000000000001
2021-11-02 12:00:00-04:00,0.53,0.55,0.037700000000000004
2021-07-29 12:00:00-04:00,0.53,0.78,0.4662
2021-05-04 12:00:00-04:00,0.57,0.74,0.2937
