Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-02-26 16:00:00-05:00,,,
2024-02-26 05:00:00-05:00,,,
2023-10-30 06:00:00-04:00,,,
2023-07-31 06:00:00-04:00,,,
2023-05-01 16:00:00-04:00,1.19,,
2023-03-01 08:00:00-05:00,1.18,1.43,0.2119
2023-02-28 11:00:00-05:00,1.18,1.43,0.20980000000000001
2022-11-01 12:00:00-04:00,1.47,1.46,-0.0040999999999999995
2022-08-02 12:00:00-04:00,1.41,1.53,0.0851
2022-05-03 12:00:00-04:00,1.39,1.34,-0.036000000000000004
2022-02-22 11:00:00-05:00,1.41,1.47,0.0433
2021-11-02 12:00:00-04:00,1.36,1.44,0.057999999999999996
