Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2023-02-15 11:00:00-05:00,0.1,-0.01,-1.1042
2022-11-07 11:00:00-05:00,0.16,-0.01,-1.0617
2022-08-09 12:00:00-04:00,0.18,0.2,0.105
2022-05-10 12:00:00-04:00,0.18,0.14,-0.209
2022-02-15 11:00:00-05:00,0.15,0.13,-0.1333
2021-11-04 12:00:00-04:00,0.18,0.42,1.3863999999999999
2021-07-29 12:00:00-04:00,0.1,0.06,-0.4118
2021-04-28 12:00:00-04:00,0.23,0.17,-0.2544
2021-02-09 11:00:00-05:00,0.18,0.39,1.1547
2020-10-28 12:00:00-04:00,0.16,0.77,3.7826
2020-08-05 12:00:00-04:00,0.2,0.42,1.1538
2020-05-06 12:00:00-04:00,0.35,0.75,1.1676
