Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-02-19 08:00:00-05:00,,,
2023-10-30 08:00:00-04:00,,,
2023-07-31 08:00:00-04:00,,,
2023-05-01 08:00:00-04:00,0.27,,
2023-02-21 02:00:00-05:00,1.07,1.3,0.2138
2022-11-01 03:00:00-04:00,1.36,1.32,-0.027999999999999997
2022-08-02 03:00:00-04:00,1.19,1.19,0.0008
2022-05-03 03:00:00-04:00,0.19,0.29,0.5104
2022-02-23 02:00:00-05:00,0.86,0.81,-0.053700000000000005
2021-10-28 03:00:00-04:00,1.53,1.75,0.1468
2021-07-29 03:00:00-04:00,1.34,1.58,0.1818
2021-04-29 03:00:00-04:00,-0.1,0.01,1.101
