Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-01-23 08:00:00-05:00,,,
2023-10-24 08:00:00-04:00,,,
2023-07-25 08:00:00-04:00,,,
2023-04-26 08:00:00-04:00,2.44,,
2023-04-26 08:00:00-04:00,2.44,,
2023-01-25 06:00:00-05:00,1.94,1.96,0.0124
2022-10-26 02:00:00-04:00,1.8,1.86,0.0362
2022-07-27 03:00:00-04:00,1.46,1.5,0.0267
2022-04-27 03:00:00-04:00,2.08,2.21,0.062000000000000006
2022-01-26 02:00:00-05:00,1.63,1.65,0.0129
2021-10-27 02:00:00-04:00,1.49,1.65,0.10890000000000001
2021-07-28 03:00:00-04:00,1.14,1.2,0.0526
