Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-01-22 08:00:00-05:00,,,
2023-10-23 08:00:00-04:00,,,
2023-07-24 08:00:00-04:00,,,
2023-04-24 08:00:00-04:00,0.13,,
2023-01-24 01:00:00-05:00,1.14,1.24,0.0925
2022-10-25 02:00:00-04:00,0.47,0.35,-0.24730000000000002
2022-07-26 02:00:00-04:00,0.38,0.78,1.08
2022-04-26 02:00:00-04:00,0.19,0.24,0.2766
2022-01-25 01:00:00-05:00,0.85,0.92,0.08750000000000001
2021-10-26 02:00:00-04:00,0.43,0.57,0.3318
2021-07-27 02:00:00-04:00,0.28,0.4,0.4388
2021-04-27 02:00:00-04:00,0.11,0.24,1.1239000000000001
