Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-01-29 08:00:00-05:00,,,
2023-10-30 08:00:00-04:00,,,
2023-07-31 08:00:00-04:00,,,
2023-05-02 11:00:00-04:00,5.47,,
2023-05-02 08:00:00-04:00,5.47,,
2023-01-31 01:00:00-05:00,5.67,6.65,0.17350000000000002
2022-11-01 02:00:00-04:00,7.07,7.81,0.105
2022-08-02 02:00:00-04:00,8.05,10.61,0.3188
2022-05-03 02:00:00-04:00,1.11,1.49,0.3472
2022-02-02 01:00:00-05:00,0.56,1.3,1.3422999999999998
2021-11-02 02:00:00-04:00,0.71,0.73,0.034
2021-08-04 02:00:00-04:00,0.39,0.67,0.7268000000000001
