Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-02-14 16:00:00-05:00,,,
2023-10-24 06:00:00-04:00,,,
2023-07-26 06:00:00-04:00,,,
2023-04-26 06:00:00-04:00,0.22,,
2023-02-16 11:00:00-05:00,0.27,-0.02,-1.0752
2022-10-26 12:00:00-04:00,0.32,0.75,1.381
2022-07-28 12:00:00-04:00,0.29,0.19,-0.33799999999999997
2022-04-28 12:00:00-04:00,0.28,0.22,-0.2029
2022-02-17 11:00:00-05:00,0.33,3.71,10.2085
2021-10-26 12:00:00-04:00,0.25,0.44,0.7742
2021-07-29 12:00:00-04:00,0.23,0.45,0.9912000000000001
2021-04-29 12:00:00-04:00,0.29,1.32,3.5833
