Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-03-13 16:00:00-04:00,,,
2024-03-13 06:00:00-04:00,,,
2023-12-13 16:00:00-05:00,,,
2023-09-13 08:00:00-04:00,,,
2023-06-14 06:00:00-04:00,3.79,,
2023-03-15 12:00:00-04:00,3.68,3.8,0.0326
2022-12-15 11:00:00-05:00,3.5,3.6,0.027700000000000002
2022-09-15 04:00:00-04:00,3.33,3.4,0.0198
2022-06-16 12:00:00-04:00,3.31,3.35,0.0124
2022-03-22 12:00:00-04:00,3.34,3.37,0.0078000000000000005
2021-12-16 03:00:00-05:00,3.2,3.2,0.0009
2021-09-21 12:00:00-04:00,3.01,3.11,0.0329
