Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-01-17 07:00:00-05:00,,,
2023-10-11 07:00:00-04:00,,,
2023-07-11 07:00:00-04:00,,,
2023-04-13 07:00:00-04:00,0.5,,
2023-01-19 01:00:00-05:00,0.42,0.43,0.0165
2022-10-13 02:00:00-04:00,0.48,0.5,0.033100000000000004
2022-07-13 02:00:00-04:00,0.5,0.5,0.004
2022-04-13 02:00:00-04:00,0.45,0.47,0.0538
2022-01-19 01:00:00-05:00,0.38,0.4,0.0638
2021-10-12 02:00:00-04:00,0.42,0.42,0.0096
2021-07-13 02:00:00-04:00,0.41,0.42,0.0219
2021-04-13 02:00:00-04:00,0.37,0.37,0.013700000000000002
