Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-01-30 08:00:00-05:00,,,
2023-09-05 08:00:00-04:00,,,
2023-07-25 08:00:00-04:00,,,
2023-04-25 08:00:00-04:00,2.7,,
2023-02-01 02:00:00-05:00,2.68,2.92,0.09119999999999999
2022-10-26 03:00:00-04:00,3.08,3.36,0.09269999999999999
2022-07-27 03:00:00-04:00,3.14,3.3,0.050300000000000004
2022-04-27 03:00:00-04:00,2.39,2.6,0.087
2022-02-02 02:00:00-05:00,2.26,2.41,0.065
2021-10-27 03:00:00-04:00,2.37,2.47,0.041299999999999996
2021-07-28 03:00:00-04:00,2.16,2.31,0.0704
2021-04-22 03:00:00-04:00,1.58,1.7,0.0787
