Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-02-15 08:00:00-05:00,,,
2023-10-30 08:00:00-04:00,,,
2023-07-31 08:00:00-04:00,,,
2023-04-27 08:00:00-04:00,0.51,,
2023-04-27 08:00:00-04:00,0.51,,
2023-02-17 01:00:00-05:00,0.29,0.28,-0.021
2022-11-01 02:00:00-04:00,0.3,0.32,0.0702
2022-08-02 02:00:00-04:00,0.27,0.31,0.1524
2022-05-03 02:00:00-04:00,0.48,0.47,-0.0188
2022-02-22 01:00:00-05:00,0.28,0.36,0.2721
2021-11-04 02:00:00-04:00,0.28,0.33,0.18280000000000002
2021-08-05 02:00:00-04:00,0.25,0.36,0.4694
