Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-02-22 08:00:00-05:00,,,
2024-02-22 08:00:00-05:00,,,
2023-10-26 09:00:00-04:00,,,
2023-10-26 09:00:00-04:00,,,
2023-07-27 08:00:00-04:00,,,
2023-07-27 08:00:00-04:00,,,
2023-04-27 08:00:00-04:00,0.96,,
2023-04-27 08:00:00-04:00,0.96,,
2023-02-23 01:00:00-05:00,0.86,0.78,-0.0909
2022-10-27 02:00:00-04:00,0.96,0.97,0.0083
2022-07-28 02:00:00-04:00,1.02,1.09,0.0655
2022-04-28 02:00:00-04:00,0.92,1.0,0.0834
