Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-01-29 16:00:00-05:00,,,
2023-10-30 06:00:00-04:00,,,
2023-07-31 06:00:00-04:00,,,
2023-05-09 17:00:00-04:00,1.31,,
2023-05-09 16:00:00-04:00,1.31,,
2023-01-31 11:00:00-05:00,3.05,2.8,-0.08199999999999999
2022-11-01 12:00:00-04:00,1.37,1.45,0.0599
2022-08-02 12:00:00-04:00,0.28,0.47,0.6607999999999999
2022-05-10 12:00:00-04:00,1.43,1.46,0.0203
2022-02-01 11:00:00-05:00,3.22,3.2,-0.005
2021-11-03 12:00:00-04:00,1.17,1.58,0.3539
2021-08-04 12:00:00-04:00,0.67,0.79,0.1862
