Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-01-30 16:00:00-05:00,,,
2023-10-31 06:00:00-04:00,,,
2023-08-01 06:00:00-04:00,,,
2023-05-02 06:00:00-04:00,0.13,,
2023-02-01 11:00:00-05:00,0.64,0.75,0.1811
2022-11-02 12:00:00-04:00,2.54,2.66,0.0493
2022-08-03 12:00:00-04:00,2.12,2.25,0.0613
2022-05-04 12:00:00-04:00,2.93,3.12,0.0667
2022-02-02 11:00:00-05:00,2.76,2.98,0.0801
2021-11-03 12:00:00-04:00,3.26,3.42,0.0507
2021-08-04 12:00:00-04:00,2.45,2.83,0.1542
2021-05-05 12:00:00-04:00,2.43,2.74,0.1266
